age,income,gender,city,purchases,score,category,is_active,signup_year,device,last_login_days,target
42.0,17254.892428337243,female,Tanta,48,0.9485516609695963,B,,2020,Web,30,0
22.0,6953.442766131543,,Unknown,10,0.7014158834574886,B,0,2019,,59,0
57.0,13285.162060690402,unknown,Tanta,29,0.37555260523343004,C,,2018,Web,271,0
36.0,11814.681262018059,female,Tanta,22,0.38961234983268067,A,,,,306,1
35.0,9754.19499823807,male,Cairo,21,0.09048408166687316,C,1,,iOS,365,1
48.0,6622.314119817585,,Cairo,41,0.4569231670695123,C,1,2019,Android,310,1
50.0,14880.719626554857,female,Cairo,35,0.6730239469407511,B,,2021,Web,292,0
35.0,7686.4913958536745,,Alex,28,0.9525545404455724,A,,2020,Android,24,0
56.0,10613.27339224272,female,Unknown,44,0.6475863845316294,,1,2018,Android,27,1
33.0,14109.01060954572,female,Alex,31,0.6507114689740616,B,,2018,Web,97,1
33.0,5604.727258084955,,Unknown,32,0.7864139148895052,C,1,2018,,276,0
55.0,5101.143373676673,male,Unknown,38,0.5098050557121134,C,1,2022,Web,240,1
58.0,21322.474467427674,male,Giza,8,0.0321388840881518,D,1,2019,Android,394,0
24.0,6129.724384639696,unknown,,0,0.8898574748411597,A,0,2021,Android,52,0
31.0,17275.309149174354,female,Giza,17,0.40247136948436435,,1,2022,Web,346,1
42.0,9761.4849533371,unknown,Giza,49,0.9846647476300968,,,2021,,72,1
49.0,8083.56081955704,,Unknown,47,0.4063778701353372,C,,2021,iOS,143,1
55.0,8530.083283862192,unknown,Unknown,21,0.6683345002888829,D,1,2021,,242,0
39.0,9720.0239403898,,Alex,47,0.45987352227714107,D,0,2021,,394,1
33.0,16020.608916593756,male,Unknown,36,0.23241946666578195,A,,2019,Android,13,0
,13402.453317342977,,Tanta,13,0.9307715179643129,C,1,2019,,334,0
33.0,9047.736047722254,,Tanta,21,0.6271902803128275,C,,2021,iOS,361,0
29.0,1603.7700441214438,unknown,Unknown,32,??,C,1,2021,,297,1
34.0,10092.780933275848,female,Tanta,5,0.144167481086945,A,,2018,Android,341,1
54.0,10597.761742939716,unknown,Unknown,26,0.9991070716615974,,0,2022,,341,1
44.0,15663.325903793277,male,Giza,5,0.8951456056182994,B,0,2019,Android,194,0
42.0,3384.4319071660575,male,Unknown,43,0.42278507984323677,D,0,2018,Android,358,1
,7779.188669306683,male,Giza,49,0.17145730895353617,,0,2020,,29,0
25.0,7637.188049586401,female,Cairo,40,0.029686604900385993,B,,2018,Web,320,1
22.0,,unknown,Tanta,15,0.1518351607468884,,,2022,Web,44,0
29.0,10409.697868143709,,Cairo,46,0.5344291408327114,,0,2020,,114,1
58.0,11972.842234926677,,Tanta,1,0.8157923457391487,,,2021,Web,130,0
20.0,1473.133363728577,female,,36,0.3635217055806583,,1,2018,iOS,208,1
52.0,10778.400160839596,male,,28,0.4339812647809611,C,0,2022,iOS,204,1
50.0,11105.425572014503,female,,22,??,,,2018,iOS,60,0
39.0,10338.180517936087,,Cairo,20,??,B,1,2022,Web,263,1
26.0,9200.727065019919,male,,12,0.1770409913894191,B,1,2018,Android,287,1
58.0,-5389.16830735441,female,Unknown,0,0.5009087896993958,D,,2022,,56,0
35.0,12556.650577030592,,,28,0.27939343848545795,A,0,2021,,69,1
46.0,5620.577023987326,,Cairo,47,0.5233229456070487,B,1,2022,Android,75,0
56.0,12761.697218160745,female,Tanta,6,0.10810008483454936,B,0,,iOS,391,0
44.0,15625.651675510537,,Alex,30,0.8028152834727315,B,,2019,Web,348,0
53.0,2457.5358073934103,unknown,Tanta,44,0.7837444475649681,B,,2018,Web,147,0
34.0,12624.666674349382,unknown,Alex,21,0.6698590441521571,A,,2020,Android,108,1
,4439.934940108337,male,Unknown,15,0.5314398604826681,A,0,2020,,396,0
20.0,9809.21166265138,unknown,Tanta,27,0.389883605457217,,0,2020,Web,172,0
22.0,9433.24675352531,unknown,Cairo,43,0.682653358256042,B,1,2022,iOS,372,1
31.0,13403.88122801682,female,Unknown,38,0.7818190873635069,B,1,,Web,135,0
20.0,12735.6451799349,male,Tanta,24,0.8085924124039818,D,0,2020,iOS,288,1
40.0,11179.52329946428,female,Unknown,13,0.34758073080084984,D,,2022,iOS,7,1
56.0,2604.8898062587623,female,Alex,49,0.1939487884019122,D,0,2020,,111,1
47.0,-1316.6538327000617,unknown,Unknown,20,0.34183096025771464,D,1,2020,,65,1
40.0,14105.270417782165,unknown,Cairo,18,0.007725175020660169,,,,iOS,143,0
44.0,13359.107322487514,,Tanta,12,0.4232273318229429,C,1,2021,iOS,113,1
27.0,5511.33845092439,,Alex,1,0.2734820822786618,D,,2021,Android,106,0
42.0,11563.055751788395,male,Unknown,35,0.7900399248758553,D,0,2021,Web,298,0
30.0,9058.27673860875,unknown,Giza,13,0.6748123398939613,A,1,2018,Web,228,1
33.0,14889.212549558548,,Alex,33,0.02598453773153353,B,,2022,,138,0
58.0,10376.132302975571,female,Alex,17,0.14428688835514136,,1,2022,Android,107,0
51.0,14051.75604966643,unknown,Cairo,23,??,B,0,2021,Android,245,1
54.0,7238.954746234567,male,Cairo,29,0.6180972871796347,C,1,,,349,1
39.0,11282.605833923548,male,Unknown,18,0.7688795336424522,,1,2021,Web,43,0
34.0,8142.949800474157,female,Giza,35,0.968285721018819,C,,2020,Android,135,0
40.0,7216.941129167297,,Alex,20,0.701919722938973,B,,2020,Web,329,1
53.0,-484.41474377676786,female,Unknown,18,0.5448968319329879,A,0,2020,Android,69,1
26.0,14155.661605295674,,,25,0.4144253023165335,D,,2018,,383,0
19.0,17873.621260197833,unknown,Giza,34,0.7381929642048639,B,,2021,Android,123,0
,3754.0227683016556,male,Unknown,39,0.9347513967714531,,1,2021,Web,320,1
39.0,13121.179336584808,,Alex,3,0.42290924242576866,D,0,,iOS,122,0
30.0,12933.635928733738,female,Unknown,20,0.5846327617157576,,0,,Android,360,1
25.0,7684.306556807893,unknown,Cairo,2,0.20703440421784436,C,,2021,,214,1
18.0,6681.317004573235,,Cairo,4,0.8574669039872033,,1,2020,iOS,204,0
34.0,15312.270589548752,unknown,Tanta,42,0.7135267344657968,A,0,2018,iOS,19,0
29.0,14837.99871064947,unknown,Giza,28,0.35470723960221373,C,0,2019,Android,354,0
21.0,12031.70460990605,female,,18,0.8740476875465781,B,1,2019,iOS,48,0
30.0,7660.137288117221,female,Alex,16,0.9708470234708538,D,,2020,Web,142,1
48.0,,unknown,Giza,33,0.28852000921257404,D,,2020,,260,0
58.0,6235.367527579844,unknown,Cairo,19,??,A,,,Web,308,0
24.0,16392.867075009475,,,27,0.8318921695844128,,1,2021,,84,0
40.0,17344.932501066527,female,Alex,8,0.5824303580082317,B,1,2022,iOS,48,0
41.0,15316.660295127946,,Tanta,2,0.8843682600357822,,0,2020,Web,237,0
22.0,11542.636775589785,male,Cairo,9,0.34751789189045845,,1,2020,Android,356,1
22.0,-1463.265515183566,,Cairo,20,0.581254098524481,A,,2019,iOS,202,1
34.0,9168.486554415336,unknown,,40,0.5772119283613811,C,0,,Android,198,1
47.0,17941.960144767974,male,Giza,3,0.18823183777364227,C,1,2020,Android,331,1
26.0,14216.754104175745,,Unknown,21,0.9919316966031116,A,1,2022,Web,323,1
23.0,11958.913180810236,male,Giza,6,0.6640592930875745,A,0,2021,,278,0
42.0,6936.197696383254,female,Cairo,11,??,A,,2022,iOS,25,0
36.0,,,Giza,10,0.29686963960140467,,,2018,Web,303,0
33.0,,,Unknown,21,0.6503822495895824,,1,2020,Web,187,1
38.0,9231.238250468743,female,Tanta,28,0.8329760571129868,B,0,2020,iOS,252,0
19.0,,,Alex,26,??,A,1,2022,,65,1
27.0,6380.3338083554145,male,Cairo,46,0.9197250262953908,,0,,Android,399,0
33.0,12741.35199100694,female,Giza,19,0.1486781149057489,C,1,2018,,330,1
54.0,2092.9419092554963,male,Cairo,13,0.18282743087303888,A,,2021,iOS,214,1
,7065.088736086036,,Alex,6,0.7101687167888037,C,0,2022,Android,22,1
30.0,10807.582683852765,,Giza,14,0.80773865109256,D,,,iOS,178,1
30.0,11591.290159612941,,Tanta,45,0.6743100680412699,B,,2019,Web,373,1
49.0,19303.50197725588,,Alex,27,0.1428581733471026,D,0,2018,iOS,54,0
25.0,7731.77129958502,male,Unknown,42,0.5949483948227894,B,0,2021,Web,372,1
35.0,12674.963540902783,,Unknown,9,0.7483814426716626,A,1,2018,Android,93,0
53.0,12548.721916193503,female,Cairo,2,0.13698052767884306,B,0,2019,Web,358,1
43.0,7350.178057821593,female,Unknown,11,0.055834229709318284,,1,2018,iOS,172,1
27.0,14301.76093792462,unknown,Giza,12,0.25479801322151385,C,0,2022,,83,0
48.0,13006.775296805376,female,Unknown,38,0.09075180805485916,,,2022,iOS,335,1
50.0,8769.361023873338,unknown,Tanta,43,0.14853937906492998,A,0,2018,iOS,112,1
46.0,10876.160946429802,female,,33,0.20337398736732082,D,0,2020,,266,0
22.0,5681.925156922892,female,Giza,0,0.5306918086862317,C,1,2018,Web,222,1
30.0,6014.857279405211,,,37,0.1558585812444766,A,1,2022,Web,215,0
18.0,9902.993348197922,female,Cairo,24,0.6046821706532753,,,2021,Android,57,1
40.0,,,Cairo,18,0.2906602970932185,,0,2018,iOS,321,1
57.0,8499.205768562295,,Unknown,24,0.3105549487997529,B,1,2019,,312,1
20.0,7225.941438409398,female,Unknown,5,0.9673985373859769,B,0,2019,,78,0
20.0,8961.75306427052,male,Cairo,44,0.8051525508943834,D,,2021,Android,245,0
24.0,13728.776045078135,,Giza,3,0.42414243699094323,B,1,2021,,236,0
53.0,3916.741910318303,female,Alex,25,0.44745433158642567,B,,2021,iOS,100,0
52.0,13876.070599562307,male,Cairo,25,0.11479264773887365,B,1,2021,Web,21,0
32.0,12303.888266605285,female,Tanta,25,0.8445415937216502,D,0,2018,,281,1
57.0,3895.4115453731793,female,Giza,13,0.003989000005054533,A,1,2021,Web,176,1
20.0,,male,Alex,31,0.14448060841133537,C,,2021,,323,0
46.0,12862.322490354121,female,Alex,47,0.5340642236086425,A,1,2020,,261,0
47.0,1402.9750720822758,,Giza,27,0.18842833126682013,A,0,2019,,21,0
56.0,,unknown,Cairo,1,0.632780137040424,A,0,2018,Android,37,0
35.0,3146.8953768521724,unknown,Alex,40,0.003640450689499808,,,2022,iOS,22,1
28.0,7399.0857123809255,female,Tanta,44,0.09841208308001026,C,,,Android,63,0
55.0,14669.793547032528,unknown,,20,0.7646834787845158,C,1,,,344,0
57.0,13592.19022583908,unknown,Giza,45,0.5765214829359512,,0,2020,iOS,194,1
18.0,7725.6666722134905,unknown,Unknown,13,0.019458158087387822,,0,2020,,19,0
46.0,14630.234308876414,,,36,0.2058142068580271,B,1,2022,,160,0
27.0,12985.306608999479,,Cairo,1,0.23896333350034893,,1,2020,Web,251,1
45.0,15738.081390762301,unknown,Giza,4,0.8490605719374437,D,,2018,Android,239,1
48.0,9601.543430455858,male,Tanta,37,0.5825375066815764,,,2019,Web,368,0
36.0,12425.846938598175,male,,1,0.5414247570607634,B,1,2021,,19,1
20.0,25173.193664875464,male,,0,0.08670003864341602,,1,2020,iOS,197,1
53.0,8606.919582247334,,Alex,47,0.6569447299460957,D,1,,Web,127,1
32.0,9707.580796837963,,Cairo,21,0.15588905189475266,,0,2018,Web,210,1
50.0,9284.940506745967,,Cairo,40,0.5217413582578817,A,,2020,Android,111,0
58.0,9592.734031491536,,Giza,24,0.5926354131556941,C,,2018,Web,24,0
43.0,12511.462659134795,unknown,Giza,45,0.8418761264911236,D,0,2020,iOS,250,1
33.0,10261.488977870431,,Tanta,29,??,D,,2018,iOS,240,0
53.0,3858.1769833846283,unknown,Unknown,8,0.19010561266008352,D,1,2021,,209,1
50.0,10081.219920605014,male,Giza,36,0.9161917403126614,A,0,2018,,398,1
37.0,7631.607143138592,unknown,,46,0.0027545329411916564,A,1,2022,Web,101,1
,2221.6652831829006,male,Giza,9,0.3301256210582132,C,,2020,Android,249,1
50.0,15152.645043753051,,Giza,14,0.06636646662600676,B,0,2021,iOS,215,1
22.0,,male,Tanta,48,0.7209649395496398,C,,,Android,106,1
54.0,11725.149112969242,male,Alex,2,0.5002249118845211,D,1,2020,iOS,276,0
31.0,-4192.95524944267,unknown,Unknown,7,0.1749430968135408,D,1,2018,Web,334,1
44.0,12245.149068400659,male,Tanta,24,0.08513082283156181,D,,2020,iOS,281,1
40.0,8589.638119702935,female,Giza,35,0.22608421872753337,C,0,,,9,1
31.0,3003.183410723542,male,Alex,42,0.92075144699635,B,0,2019,,230,1
57.0,7516.363242103153,,Giza,45,0.6776547385162097,B,0,,Android,54,1
21.0,6911.5321070941245,male,Tanta,49,0.24224068266078425,C,1,2018,Web,324,0
56.0,13378.039275824429,female,Cairo,20,0.8937446185083368,D,,,,87,1
36.0,10406.92079806189,unknown,Giza,33,0.13649467201347865,C,0,,Android,359,0
21.0,3148.7984428979644,male,Alex,26,0.6884419306134728,C,0,2018,Android,31,1
47.0,11973.267412668285,female,Unknown,8,0.4248454569893674,,0,2020,iOS,345,0
36.0,681.6593587198404,,Cairo,9,0.26831614276466054,,0,2021,Android,47,0
48.0,4937.1690014144315,,Giza,26,0.2623074344484836,A,0,2022,Web,282,1
48.0,10065.934212059768,unknown,Giza,24,0.5008033463151458,A,,2021,Web,75,0
26.0,7190.658686145787,,Alex,12,0.9314933890689208,C,1,2022,Android,31,0
30.0,15362.701911878272,female,Cairo,3,0.7423242191022802,,,,Web,102,0
31.0,10761.951676874776,male,Cairo,15,0.6621187626294804,D,1,2019,Web,291,1
27.0,12816.815222117059,female,Cairo,11,0.8755208773984703,A,1,2022,Web,182,0
48.0,13000.327456739109,unknown,Giza,24,0.5703358938159764,D,,2021,,325,0
54.0,8005.901227288758,male,Cairo,47,0.19193578579112947,D,1,2022,iOS,107,0
40.0,5205.607636219606,female,Giza,48,??,A,1,2022,Web,396,1
44.0,9775.242003943842,unknown,Giza,15,0.5347440066532343,C,1,2019,Web,177,1
23.0,13902.504290619676,unknown,,38,0.3152929628549176,,1,2022,Web,222,1
43.0,8952.547203584048,male,Cairo,1,0.778170632286055,A,0,2020,Web,145,1
19.0,12659.292221746997,male,Tanta,8,0.46399564064461085,B,,,Android,156,0
30.0,9877.401795956328,,Unknown,43,0.012461698080903028,B,,2019,,265,0
36.0,3010.807001426908,,Unknown,12,0.31994632518356325,D,0,2019,Web,294,1
18.0,3393.615611934816,male,Tanta,13,0.4571939225780236,B,0,2020,Web,358,0
57.0,17031.13072930377,,Cairo,11,0.3726204301016026,D,0,2019,Android,130,1
49.0,4746.136919923864,male,Giza,34,0.5517451218084172,,,2019,Android,337,1
39.0,7130.8343300156785,,Alex,21,0.1833596809038709,A,0,2021,Web,303,0
46.0,14129.1417157387,female,Tanta,20,0.5724358943893445,A,,,Web,220,1
19.0,4633.549688108806,unknown,Unknown,47,0.9865232910203758,,0,2021,,169,1
57.0,6924.192804975169,male,Unknown,49,0.7538120250529541,D,,,iOS,127,0
55.0,9047.589261615956,male,Giza,2,0.6845492823701994,C,1,,Android,153,1
28.0,8459.654819836838,male,Unknown,21,0.20061005709851498,B,0,,iOS,245,1
34.0,5632.6433437615815,female,Unknown,8,0.5817739411325809,,1,2018,Android,159,1
25.0,9129.170308652307,unknown,Giza,46,0.8196751556800312,B,0,2018,,254,1
39.0,13055.882611557914,,Cairo,39,0.24063844169032278,C,,2019,Web,154,0
21.0,9446.938955283695,,,41,??,D,1,2019,,330,0
28.0,,unknown,Unknown,2,0.6617647036185998,B,1,,Android,117,1
25.0,14257.439419952887,,,30,0.6735881510798047,D,1,2020,,122,1
26.0,17679.063667588678,male,,36,0.8043890869587701,C,0,,,104,1
43.0,14298.13399135408,unknown,Cairo,5,0.6295647543998806,D,0,2020,,197,0
19.0,4945.292414113632,female,Alex,13,0.8480691559506823,C,0,2019,Web,222,1
33.0,5064.729174616648,unknown,Cairo,18,0.26609692794324935,A,1,2022,iOS,263,0
48.0,11966.484152080833,male,Giza,17,0.03528298909944716,B,,2021,iOS,107,0
23.0,10769.706684680677,unknown,Giza,6,0.7327905995108125,B,1,2022,iOS,87,0
38.0,4488.506519522542,female,Giza,35,0.38593954796386976,C,1,,Android,273,0
43.0,11288.952722467408,female,Unknown,28,0.20962981129875513,C,,,Android,200,1
36.0,10444.910279505848,unknown,Tanta,2,0.05163812454126271,,,2021,Web,21,0
45.0,16650.63302133895,unknown,Unknown,12,0.7553761414095359,C,1,,Web,372,1
25.0,8040.264908084991,,Cairo,35,??,C,1,2019,Web,190,1
31.0,16239.71105111126,,Alex,40,0.3890228658289885,D,,2021,,49,0
41.0,16436.878742810124,male,Alex,24,0.8850930578915657,D,1,2018,Web,73,0
54.0,6971.491357975143,,Alex,27,0.415556598359321,B,1,,,384,0
43.0,11593.160322446747,male,,37,0.9515480287168162,D,,2019,,386,0
48.0,9048.444807901375,male,Alex,10,0.9832088427598279,D,0,2019,Android,363,1
49.0,,unknown,,40,0.8176264013600071,B,1,2019,,134,1
58.0,11108.088872514634,,Tanta,8,0.2562328393966494,A,1,,Web,154,0
19.0,6445.301167619304,female,Alex,21,0.36632460370456543,,0,2020,iOS,14,1
42.0,,female,,20,0.5326550580660641,D,,,Web,86,1
19.0,7606.225109473786,unknown,Unknown,18,0.32868050091975554,A,0,2019,iOS,212,0
59.0,15313.962586815465,female,Alex,32,0.8189297968236388,,1,2019,iOS,365,1
18.0,9085.09482250723,female,Giza,3,0.9275481604150867,B,0,,Android,76,1
53.0,9895.402067341874,unknown,Cairo,32,0.9857877119252321,D,,2019,Web,159,0
29.0,13566.922613866027,female,Unknown,44,0.3362978126260445,D,1,,,304,0
26.0,2812.7633749830393,unknown,Tanta,15,0.27024407047277155,C,0,,Web,83,1
53.0,11975.983767207996,male,Unknown,43,0.16106788137457717,D,1,2022,Android,111,1
58.0,17514.340743736866,,Giza,0,0.04746253096853248,D,,2021,Web,232,0
,10411.889574489898,female,Alex,14,0.17701478161166007,A,0,2018,Android,120,1
55.0,1346.594832975783,unknown,Alex,21,0.28450828580966636,A,,2019,,308,1
50.0,9656.23988036031,female,Tanta,31,0.3910624457591415,D,1,2021,iOS,155,1
59.0,12745.9771699509,,Cairo,36,0.10971085957576354,,1,2018,Android,360,1
39.0,10504.335392460278,female,Alex,22,0.8202347666256312,B,,2021,Web,347,0
42.0,11226.036010859178,male,,32,0.6190381653086401,A,1,2019,,75,0
35.0,11766.743326485159,unknown,Tanta,48,0.5626344822636238,,,2021,Android,197,1
23.0,5804.906173782299,,Alex,39,0.545275606601166,D,,2021,,217,0
35.0,6367.35877469758,male,,21,0.28995881071599927,C,,2021,Android,291,1
33.0,8336.603573446926,female,Unknown,39,0.9375429101836348,A,1,2019,,189,1
32.0,11767.029910650894,female,Tanta,46,0.2317342846184447,A,,2020,iOS,393,1
,4649.125336909811,female,Tanta,11,0.6686775364318082,C,1,2020,Android,89,0
30.0,19253.5180499435,,Tanta,47,0.2531073383679838,D,,2021,Web,335,0
24.0,-905.3430849056585,unknown,Alex,17,0.989619677991614,A,1,,iOS,223,0
34.0,2319.7384549565895,,Tanta,31,0.9116634079299862,D,0,,iOS,207,1
49.0,12491.52535257253,male,Unknown,2,0.2645565595743853,,,2019,Android,123,1
39.0,12103.968576128895,unknown,Cairo,35,0.9874704270758077,A,0,,Web,397,1
30.0,9674.32628182442,,Cairo,46,0.625959402502042,D,0,2021,,370,0
40.0,13042.896837311708,female,Giza,45,0.7285539813868227,,,2020,Android,280,0
46.0,12554.65873255864,male,Unknown,0,0.28291595655094026,A,0,2022,Android,192,0
39.0,10000.361034036978,female,Unknown,24,0.21596889645706296,B,0,,Android,79,1
18.0,11207.065128626911,,Tanta,19,0.8580690517191213,D,,2022,Android,352,0
46.0,-4133.481019940102,male,Giza,16,0.27519158898160945,,0,,,213,0
22.0,9400.748706494458,unknown,,48,0.9175293867851291,B,,2021,Web,177,1
52.0,9785.380639937333,unknown,,21,0.36664559918820305,D,,2020,,150,1
27.0,18607.733092517577,,Unknown,49,0.009147370975577163,A,0,,iOS,255,1
36.0,6284.456253238671,,Unknown,32,0.5921630127210482,D,,2022,Android,129,1
54.0,9838.605489094722,unknown,Unknown,25,??,,0,2022,,398,0
24.0,16406.354603346277,unknown,Alex,26,0.9759735920291749,A,,2021,iOS,114,0
52.0,12520.507348198746,,Unknown,33,0.3867168177145459,A,,2021,,43,0
30.0,10113.242123616523,unknown,,22,0.314468414852238,A,,2020,Web,171,0
,14330.443863092722,male,Alex,15,0.5663946633333844,C,0,,,62,1
19.0,6432.746961191324,,,13,0.7298876844380988,,1,2018,Android,105,0
23.0,17763.888699220464,male,Unknown,49,0.9665165908002201,B,0,,iOS,366,0
25.0,12891.229565408172,female,,40,0.06961481338017417,A,,2022,Web,164,0
53.0,2683.163063516914,male,Cairo,13,0.41950861959538854,,0,2018,iOS,260,1
,7276.5541834109135,,Alex,44,0.6636775946677083,C,,2022,,287,0
57.0,291.1021143907692,female,Alex,25,0.004968896840287784,C,1,2022,iOS,22,1
24.0,13580.97126565128,unknown,Tanta,45,0.48903285711315236,A,1,2022,Web,352,0
40.0,12535.791981348748,male,Unknown,48,0.8065316997516476,,0,2021,Android,197,0
36.0,7928.75961258266,male,Giza,26,0.05087164947182843,C,0,2018,,175,0
39.0,15401.60691439452,,Giza,39,0.3405468792833777,A,1,2019,iOS,32,1
30.0,9624.122353040262,unknown,Giza,3,0.4009183198856964,D,0,2021,,232,0
38.0,21805.234056077188,,Giza,8,0.7162847808443481,D,,2022,iOS,275,1
18.0,4602.540938311915,unknown,Cairo,26,0.29571896991499425,D,,2018,Web,129,1
36.0,12887.604876861293,,Giza,42,0.24626776219600066,B,0,2018,Android,342,0
50.0,8211.691820784163,unknown,,38,0.11550388204723228,,1,2020,Android,370,1
21.0,6953.315422039068,female,Tanta,14,0.9958795293501898,D,,2021,iOS,309,0
59.0,9221.212750743529,,Giza,24,0.4716661889121392,C,,2019,,153,0
20.0,11651.509824609091,female,Tanta,17,0.04821175871153449,B,,2020,Android,129,0
44.0,10262.346929422256,,Alex,29,0.07653294591352999,D,,2018,iOS,96,1
58.0,13049.572502886173,,,36,0.12795413065131878,A,1,2020,,73,0
52.0,12731.39241571301,,Unknown,15,0.2117444345302546,C,,2022,Android,14,1
45.0,16531.40945916564,male,Giza,11,0.7404252520578076,B,1,2021,iOS,81,1
23.0,4594.529601374098,,Tanta,16,0.5586882093303114,B,1,2019,Web,100,0
23.0,2992.0150169123117,unknown,,24,0.7766594183238409,C,1,,iOS,307,0
40.0,9695.052945269663,male,Tanta,14,0.01981822435856173,D,,2019,Web,363,1
50.0,6428.780950494745,unknown,Unknown,24,0.26511597772978623,A,,2018,Android,269,1
33.0,13932.740262123807,unknown,Alex,20,0.4055256261690865,A,1,2020,,30,0
41.0,5194.77817474938,unknown,Giza,18,0.42901373268103193,A,,2019,Android,72,0
22.0,7526.679159312977,unknown,Tanta,23,0.05356011724834908,B,,2019,Web,45,0
58.0,8504.44333327766,unknown,Giza,6,0.5115203222298834,D,,2022,Android,295,0
59.0,17944.885354198028,female,,11,0.286623541423498,C,1,2022,Web,186,0
30.0,19484.34097916173,male,Cairo,48,0.1914730871516792,,1,2018,Web,281,0
29.0,4863.689418418647,unknown,Tanta,38,0.6711615394502296,A,,,iOS,90,1
,119.2698702631551,female,Alex,10,0.08384953069498546,C,,2020,,15,0
54.0,7417.090929505317,female,,32,0.8670076083764832,C,1,2022,iOS,385,1
48.0,9833.809385237302,unknown,Unknown,48,0.8998253439270214,A,0,2020,iOS,208,1
45.0,9813.156745187693,,Tanta,24,0.3255364718635172,,1,,Web,223,1
45.0,9621.077462008428,unknown,Cairo,38,0.9868996362605476,B,,2018,iOS,62,1
47.0,13671.579181912235,female,Unknown,33,0.4012666476119675,B,0,2021,,127,1
35.0,8187.377254613987,unknown,Alex,10,0.962315307603051,D,,2018,Web,40,1
44.0,10960.074673809093,female,Giza,15,0.9868784389891038,B,1,2021,,310,0
52.0,12901.065513782294,unknown,Giza,31,0.8269102181159951,C,,2022,,354,1
43.0,10987.38099944611,female,Tanta,14,0.12483073121268196,B,0,2019,iOS,2,1
56.0,13040.683833288162,unknown,Unknown,39,??,D,,2018,iOS,154,0
35.0,2314.3283718431976,,Cairo,14,0.7319201252561469,C,1,2020,Web,141,1
50.0,10515.187712832581,,Cairo,6,0.07746451714185365,C,1,2020,iOS,32,1
42.0,11034.072736995504,female,Alex,36,0.8936418764310428,,1,,Web,340,0
48.0,9254.856243357837,,,39,0.8518046221439483,A,1,2021,,137,0
54.0,,,Unknown,1,0.9338564184947579,A,0,2020,Android,180,0
19.0,12075.330366748649,male,Unknown,5,0.5142960908165853,A,,2022,Web,167,0
50.0,10553.243641242558,unknown,Giza,35,0.32430462712033836,D,,2021,Web,279,0
56.0,9763.331990523206,unknown,Alex,38,0.5063448342653968,B,0,2019,iOS,137,1
49.0,8522.241231127715,,Alex,37,??,A,,2018,Android,304,0
35.0,8698.414546566019,,,27,0.4162051812668839,B,0,2021,Android,155,1
34.0,6555.77263395634,female,Alex,21,??,A,0,,,361,1
51.0,7859.787616753282,unknown,Unknown,36,0.07705572104984038,,0,,,160,1
56.0,5773.319900236658,male,Giza,4,0.44723649265410714,B,0,2022,Web,268,0
24.0,8257.676686281338,male,Alex,17,0.3928897795193207,D,1,2021,,171,1
59.0,11639.423901654569,,Giza,10,0.663292140218552,D,0,2022,iOS,92,1
52.0,13688.77368354308,female,,7,0.4387449865754899,B,0,,,282,1
47.0,9769.571541990264,female,Alex,19,0.004038751955229514,D,1,2021,,74,1
29.0,9645.135145549788,unknown,Unknown,10,??,C,0,2021,,329,0
52.0,10647.780817946717,,Giza,26,0.7737147719545812,D,0,2019,,284,0
28.0,14425.089534217284,,Tanta,28,0.9453046624039694,,1,2021,Android,235,0
21.0,8987.509322599513,female,,24,0.19295579406487662,,0,2022,,212,1
42.0,12083.139655425195,male,Alex,18,0.4225359001528528,B,,2021,Web,295,0
49.0,11667.595922030156,male,Unknown,1,0.8474607830795718,D,0,2020,,344,0
37.0,7193.955139038946,unknown,Giza,41,0.042846271768079425,B,1,2019,iOS,134,1
48.0,13180.104582050737,,Cairo,38,0.3498953266317185,A,0,2022,,206,1
21.0,675.215321831387,,Unknown,43,0.5910808338490804,C,0,2018,,199,1
55.0,14777.823300433658,male,Unknown,1,0.3425160547820435,B,1,,Web,356,0
18.0,4626.474894911532,,Cairo,6,0.4893862892819094,B,1,2021,Android,341,0
20.0,9374.373456788862,,Cairo,30,0.9391077013791773,B,,2022,iOS,332,1
54.0,13730.3759834825,female,Tanta,32,0.023926500452559285,B,,2020,Android,38,1
39.0,8078.395627198381,unknown,Tanta,10,0.07791465332518666,,,2021,Web,24,0
34.0,11053.774231252588,unknown,Tanta,39,0.1969630039081205,C,,2020,Android,79,0
31.0,13803.223595077849,unknown,Unknown,39,0.384899095689462,A,1,2021,iOS,326,1
58.0,18316.989148602603,female,Unknown,45,0.4707898746539029,C,,2021,Android,304,1
52.0,9932.290801366205,unknown,Unknown,12,0.03667148261186315,B,,,Android,184,0
30.0,10809.063798823368,unknown,Tanta,9,0.8825656684855675,,1,,iOS,142,0
52.0,10182.08347130452,male,Giza,48,0.758589862714457,A,0,2018,Web,226,0
19.0,9004.316087045325,male,Unknown,37,0.2680103069810965,B,0,2018,,124,0
30.0,3944.2263507582657,unknown,Unknown,19,0.2567682342290527,B,0,2020,iOS,257,0
33.0,4956.341514027575,female,Unknown,20,0.02558545099346443,D,0,2019,Web,395,1
35.0,9935.735226342142,female,Tanta,13,0.3991320626762369,C,0,,Web,77,0
24.0,11534.913670104772,female,Alex,23,0.2544803171054958,C,1,2021,Android,114,1
53.0,15676.419082276869,,Tanta,39,0.6184199738417869,C,,2018,iOS,254,1
